Area,BuildStruc,BuildType,CompName,Decoration,Elevator,Floor,Focus,Orientation,Pubdate,Region1,Region2,Remarks,TotlePrice,Type,UnitPrice 
62.21㎡,砖混结构,板楼,祁南一村,简装,无,高楼层 (共6层),5,南 北,,宝山,罗店,,158,2室1厅1厨1卫,25398
88㎡,钢混结构,板楼,美兰湖颐景园,精装,无,中楼层 (共5层),3,南,,宝山,罗店,,305,2室2厅1厨1卫,34660
53.97㎡,未知结构,暂无数据,好日子大家园D区,精装,暂无数据,高楼层 (共6层),10,北,,宝山,顾村,,220,1室1厅1厨1卫,40764
60.12㎡,钢混结构,板楼,康泰东苑,简装,无,高楼层 (共6层),55,南,,宝山,大华,,288,1室1厅1厨2卫,47905
83.03㎡,钢混结构,板楼,宝虹家园,其他,无,高楼层 (共6层),7,南,,宝山,罗泾,,175,2室2厅1厨1卫,21077
35.64㎡,砖混结构,板楼,宝钢十村,简装,无,高楼层 (共6层),1,南,,宝山,淞宝,,160,1室1厅1厨1卫,44894
129.76㎡,钢混结构,板楼,三花现代城(三期金兰苑),精装,有,高楼层 (共24层),15,南 北,,宝山,高境,,830,3室2厅1厨2卫,63965
129.68㎡,钢混结构,板楼,三花现代城(三期金兰苑),精装,有,低楼层 (共24层),7,南 北,,宝山,高境,,810,3室2厅1厨2卫,62462
92.5㎡,钢混结构,板楼,鎏园,简装,有,中楼层 (共14层),7,南 北,,宝山,淞南,,530,2室2厅1厨1卫,57298
129.76㎡,钢混结构,板楼,上大阳光乾恩园,简装,有,中楼层 (共10层),2,南,,宝山,上大,,595,3室2厅1厨2卫,45854
81.84㎡,砖混结构,板楼,长江路68弄,简装,无,中楼层 (共6层),5,南,,宝山,淞南,,320,3室1厅1厨1卫,39101
123.92㎡,砖混结构,板楼,南华苑,精装,无,低楼层 (共6层),18,南,,宝山,大华,,650,3室2厅1厨2卫,52454
131.95㎡,钢混结构,板楼,中环一号(一期),毛坯,有,低楼层 (共14层),14,南 北,,宝山,大华,,710,4室2厅1厨2卫,53809
115.13㎡,钢混结构,板楼,逸仙华庭,简装,无,低楼层 (共6层),1,南 北,,宝山,高境,,730,3室2厅1厨2卫,63407
70.59㎡,钢混结构,板楼,馨佳园(菊盛路851弄),简装,无,低楼层 (共6层),1,南,,宝山,顾村,,305,2室1厅1厨1卫,43208
90.42㎡,砖混结构,板楼,宝山一村,简装,无,高楼层 (共6层),19,南,,宝山,淞宝,,350,2室2厅1厨1卫,38709
53.31㎡,钢混结构,板楼,馨佳园(菊盛路851弄),简装,有,高楼层 (共18层),40,南,,宝山,顾村,,228,1室1厅1厨1卫,42769
123.86㎡,钢混结构,板楼,富南苑,毛坯,无,高楼层 (共6层),14,南,,宝山,罗店,,310,3室2厅1厨2卫,25029
127.06㎡,钢混结构,板楼,美兰湖颐景园,精装,无,高楼层 (共5层),133,南,,宝山,罗店,,415,3室2厅1厨2卫,32662
44.39㎡,砖混结构,板楼,泗塘七村,简装,无,低楼层 (共6层),2,南,,宝山,张庙,,180,1室1厅1厨1卫,40550
78.01㎡,钢混结构,板楼,康桥水都(公寓),精装,有,中楼层 (共11层),19,南,,宝山,杨行,,325,2室1厅1厨1卫,41662
75.55㎡,钢混结构,板楼,文宝苑,精装,有,高楼层 (共11层),6,南 北,,宝山,顾村,,365,2室1厅1厨1卫,48313
55.83㎡,砖混结构,板楼,春雷路431弄,精装,无,中楼层 (共6层),12,南,,宝山,月浦,,190,2室1厅1厨1卫,34032
34.05㎡,砖混结构,板楼,泗塘二村,精装,无,中楼层 (共6层),10,南,,宝山,张庙,,155,1室0厅1厨1卫,45522
51.7㎡,砖混结构,板楼,呼玛一村,精装,无,低楼层 (共6层),8,南,,宝山,张庙,,235,2室2厅1厨1卫,45455
61㎡,钢混结构,板楼,和家欣苑,毛坯,有,中楼层 (共18层),5,南 北,,宝山,顾村,,230,1室1厅1厨1卫,37705
88.55㎡,钢混结构,板楼,和家欣苑,精装,有,低楼层 (共18层),4,南,,宝山,顾村,,320,2室2厅1厨1卫,36138
89.03㎡,钢混结构,板楼,自然居家园,精装,有,高楼层 (共10层),0,南,,宝山,顾村,,350,2室2厅1厨1卫,39313
49.6㎡,砖混结构,板楼,海滨三村,精装,无,中楼层 (共6层),1,南,,宝山,淞宝,,203,1室1厅1厨1卫,40928
78.9㎡,钢混结构,板楼,美罗家园佳翔苑,精装,暂无数据,中楼层 (共18层),14,南,,宝山,罗店,,235,2室2厅1厨1卫,29785
75.43㎡,砖混结构,板楼,杨泰二村,简装,无,中楼层 (共6层),1,南,,宝山,杨行,,265,2室1厅1厨1卫,35132
64.34㎡,砖混结构,板楼,环镇北路400弄,简装,无,高楼层 (共6层),13,南,,宝山,大场镇,,238,2室1厅1厨1卫,36991
90.32㎡,钢混结构,板楼,新顾村大家园A区,简装,无,中楼层 (共6层),7,南,,宝山,顾村,,330,2室2厅2厨1卫,36537
90.32㎡,钢混结构,板楼,新顾村大家园A区,精装,无,中楼层 (共6层),6,南 北,,宝山,顾村,,330,2室2厅1厨1卫,36537
47.26㎡,砖混结构,板楼,宝钢二村,精装,无,高楼层 (共5层),7,南,,宝山,淞宝,,210,2室1厅1厨1卫,44436
73.86㎡,砖混结构,板楼,杨泰二村,简装,无,高楼层 (共6层),19,南,,宝山,杨行,,249,2室2厅1厨1卫,33713
96.5㎡,钢混结构,板楼,馨佳园(菊泉街1346弄),精装,有,中楼层 (共14层),9,南 北,,宝山,顾村,,390,3室1厅1厨1卫,40415
64.79㎡,砖混结构,板楼,宝钢一村,其他,无,中楼层 (共5层),3,南,,宝山,淞宝,,365,3室1厅1厨1卫,56336
107㎡,钢混结构,板楼,菊泉新城(陆翔路698弄),简装,无,中楼层 (共5层),6,南,,宝山,顾村,,380,3室2厅1厨1卫,35515
52.79㎡,砖混结构,板楼,宝山三村,精装,无,高楼层 (共6层),5,南 北,,宝山,淞宝,,205,2室1厅1厨1卫,38834
39.28㎡,砖混结构,板楼,海滨二村(宝山),简装,无,低楼层 (共5层),5,南,,宝山,淞宝,,150,1室0厅1厨1卫,38188
52.96㎡,砖混结构,板楼,乐业二村,精装,无,低楼层 (共6层),1,南,,宝山,月浦,,210,2室1厅1厨1卫,39653
75.47㎡,砖混结构,板楼,宝林四村,精装,无,高楼层 (共6层),2,南 北,,宝山,淞宝,,300,3室1厅1厨1卫,39751
82.76㎡,砖混结构,板楼,宝钢四村,其他,无,高楼层 (共6层),7,南,,宝山,淞宝,,310,2室1厅1厨1卫,37458
100.83㎡,钢混结构,板楼,华能城市花园,其他,无,中楼层 (共6层),2,南,,宝山,淞宝,,550,2室2厅1厨1卫,54548
89㎡,钢混结构,板楼,荣域飘鹰锦和花园(公寓),精装,有,中楼层 (共18层),13,南 北,,宝山,杨行,,380,2室1厅1厨1卫,42697
54.87㎡,砖混结构,板楼,宝钢一村,精装,无,低楼层 (共6层),4,东 南,,宝山,淞宝,,280,2室1厅1厨1卫,51030
116.02㎡,钢混结构,板楼,金辉兰湖美域,精装,无,中楼层 (共5层),0,南,,宝山,罗店,,480,3室2厅1厨2卫,41373
63.6㎡,钢混结构,板楼,万科四季花城,精装,有,低楼层 (共14层),8,南,,宝山,杨行,,290,1室2厅1厨1卫,45598
79.75㎡,钢混结构,板楼,中怡家园,毛坯,有,高楼层 (共24层),4,南,,宝山,顾村,,295,2室1厅1厨1卫,36991
55.35㎡,砖混结构,板楼,宝钢九村,其他,无,中楼层 (共6层),4,南,,宝山,淞宝,,220,2室1厅1厨1卫,39748
53.8㎡,砖混结构,板楼,乐业二村,精装,无,低楼层 (共6层),9,南,,宝山,月浦,,190,2室1厅1厨1卫,35316
71.19㎡,砖混结构,板楼,共康五村,其他,无,高楼层 (共6层),10,南,,宝山,共康,,286,2室1厅1厨1卫,40175
51.06㎡,砖混结构,板楼,泗塘三村,其他,无,高楼层 (共5层),3,南,,宝山,张庙,,200,2室1厅1厨1卫,39170
75.8㎡,钢混结构,板楼,文宝苑,精装,有,低楼层 (共11层),4,南 北,,宝山,顾村,,350,2室2厅1厨1卫,46175
82.51㎡,钢混结构,板楼,菊泉新城(陆翔路358弄),精装,无,高楼层 (共6层),15,南 北,,宝山,顾村,,300,2室2厅1厨1卫,36360
72㎡,砖混结构,板楼,乐业一村,简装,无,高楼层 (共6层),1,南 北,,宝山,月浦,,230,3室1厅1厨1卫,31945
96.56㎡,钢混结构,板楼,馨佳园(菊泉街1398弄),精装,有,低楼层 (共14层),5,南,,宝山,顾村,,395,3室2厅1厨1卫,40908
73.29㎡,砖混结构,板楼,德都路165弄,简装,无,中楼层 (共6层),8,南,,宝山,月浦,,240,3室1厅1厨1卫,32747
71.04㎡,钢混结构,板楼,中冶盘古馨苑,毛坯,暂无数据,高楼层 (共11层),1,南,,宝山,淞宝,,320,2室1厅1厨1卫,45046
79.75㎡,钢混结构,板楼,中怡家园,精装,有,高楼层 (共24层),0,南,,宝山,顾村,,310,2室1厅1厨1卫,38872
43.38㎡,砖混结构,板楼,通河八村,简装,无,高楼层 (共6层),10,南,,宝山,通河,,173,1室1厅1厨1卫,39881
85㎡,钢混结构,板楼,远洋香奈,简装,有,低楼层 (共18层),5,南 北,,宝山,杨行,,350,2室2厅1厨1卫,41177
97.36㎡,钢混结构,板楼,荻泾苑,简装,有,高楼层 (共7层),10,南,,宝山,顾村,,260,2室2厅1厨1卫,26706
54.15㎡,钢混结构,板楼,菊泉新城(陆翔路698弄),精装,无,低楼层 (共5层),17,南 北,,宝山,顾村,,230,2室1厅1厨1卫,42475
94.27㎡,钢混结构,板楼,馨佳园(潘广路1765弄),毛坯,有,高楼层 (共12层),5,南,,宝山,顾村,,350,2室2厅1厨1卫,37128
56.45㎡,砖混结构,板楼,永清二村,精装,无,高楼层 (共6层),11,南,,宝山,淞宝,,208,2室1厅1厨1卫,36847
75.68㎡,砖混结构,板楼,好日子大家园B区,精装,暂无数据,高楼层 (共6层),47,南,,宝山,顾村,,340,2室2厅1厨1卫,44927
70.19㎡,钢混结构,板楼,远东君悦庭,精装,暂无数据,低楼层 (共16层),25,南,,宝山,上大,,405,1室2厅1厨1卫,57701
81.69㎡,钢混结构,板楼,保利叶上海(一期),精装,有,低楼层 (共26层),4,南,,宝山,顾村,,355,2室2厅1厨1卫,43457
67.85㎡,砖混结构,板楼,大华二村,简装,无,中楼层 (共6层),11,南,,宝山,大华,,355,2室1厅1厨1卫,52322
56.53㎡,砖混结构,板楼,永清新村,精装,无,中楼层 (共6层),8,东 东南,,宝山,淞宝,,210,2室1厅1厨1卫,37149
43.52㎡,砖混结构,板楼,淞南七村,毛坯,无,中楼层 (共6层),4,南,,宝山,淞南,,185,1室1厅1厨1卫,42510
94.41㎡,钢混结构,板楼,中环一号(一期),精装,有,低楼层 (共13层),7,南 北,,宝山,大华,,506,2室2厅1厨1卫,53597
79.82㎡,钢混结构,板楼,保利叶上海(一期),精装,有,低楼层 (共24层),13,南,,宝山,顾村,,340,2室2厅1厨1卫,42596
89.5㎡,钢混结构,板楼,经纬城市绿洲,精装,有,中楼层 (共14层),16,南,,宝山,上大,,450,2室2厅1厨1卫,50280
89.6㎡,钢混结构,板楼,梧桐城邦(二期),简装,有,中楼层 (共12层),18,南,,宝山,大华,,525,2室2厅1厨2卫,58594
57.17㎡,砖混结构,板楼,罗南二村,精装,无,高楼层 (共6层),122,南,,宝山,罗店,,160,2室1厅1厨1卫,27987
67.82㎡,砖混结构,板楼,华浜二村,精装,无,高楼层 (共6层),49,南,,宝山,淞南,,263,2室1厅1厨1卫,38780
54.88㎡,钢混结构,板楼,馨佳园(菊泉街1280弄),精装,有,低楼层 (共18层),39,南,,宝山,顾村,,220,1室1厅1厨1卫,40088
65㎡,砖混结构,板楼,淞南六村,精装,无,高楼层 (共6层),5,南,,宝山,淞南,,252,2室1厅1厨1卫,38770
153㎡,钢混结构,板楼,上置香岛原墅(公寓),精装,有,中楼层 (共9层),5,南 西 东,,宝山,罗店,,489,3室2厅1厨2卫,31961
55.08㎡,钢混结构,板楼,菊泉新城(菊盛路50弄),简装,无,中楼层 (共5层),76,东南,,宝山,顾村,,220,2室1厅1厨1卫,39942
129.11㎡,钢混结构,板楼,星福家园,简装,有,低楼层 (共12层),3,南 北,,宝山,上大,,508,3室2厅1厨2卫,39347
58.02㎡,砖混结构,板楼,华鹏花苑,简装,无,高楼层 (共6层),7,南,,宝山,大华,,248,1室2厅1厨1卫,42744
73.53㎡,钢混结构,板楼,菊泉新城(菊盛路186弄),毛坯,无,中楼层 (共5层),11,南 北,,宝山,顾村,,300,2室2厅1厨1卫,40800
97.63㎡,钢混结构,板楼,美岸栖庭(公寓),精装,有,低楼层 (共11层),37,南,,宝山,高境,,545,2室2厅1厨1卫,55824
95㎡,砖混结构,板楼,共富一村,精装,无,中楼层 (共6层),48,南,,宝山,共富,,365,3室2厅1厨1卫,38422
58.5㎡,砖混结构,板楼,春雷路354弄,简装,无,低楼层 (共6层),1,南,,宝山,月浦,,199,4室1厅1厨1卫,34018
70.39㎡,砖混结构,板楼,淞南六村,其他,无,低楼层 (共6层),6,南,,宝山,淞南,,315,2室1厅1厨1卫,44751
88㎡,砖混结构,板楼,西门街168号,精装,无,中楼层 (共4层),0,南 北,,宝山,淞宝,,350,2室1厅1厨1卫,39773
71.39㎡,砖混结构,板楼,四元路20弄,简装,无,中楼层 (共6层),0,南,,宝山,月浦,,235,2室1厅1厨1卫,32918
89.35㎡,钢混结构,板楼,新天地荻泾花园,精装,有,低楼层 (共11层),2,南,,宝山,顾村,,317,2室2厅1厨1卫,35479
66.5㎡,砖混结构,板楼,高境二村,精装,无,低楼层 (共6层),1,南,,宝山,高境,,330,2室1厅1厨1卫,49625
88.44㎡,砖混结构,板楼,长江路780弄,简装,无,中楼层 (共6层),4,南,,宝山,淞南,,330,2室2厅1厨1卫,37314
53.52㎡,砖混结构,板楼,呼玛二村,其他,无,高楼层 (共6层),7,南,,宝山,张庙,,225,2室1厅1厨1卫,42041
96.91㎡,钢混结构,板楼,锦通苑,精装,无,中楼层 (共6层),6,南 北,,宝山,淞南,,500,2室2厅1厨1卫,51595
52.58㎡,砖混结构,板楼,高境一村,精装,无,高楼层 (共6层),23,南,,宝山,高境,,236,2室1厅1厨1卫,44884
60.21㎡,砖混结构,板楼,淞南四村,精装,无,高楼层 (共6层),43,南,,宝山,淞南,,228,2室1厅1厨1卫,37868
144.54㎡,砖混结构,板楼,大唐花园,简装,无,高楼层 (共5层),14,南 北,,宝山,共富,,390,4室2厅1厨2卫,26983
152.56㎡,钢混结构,板楼,康桥水都(公寓),精装,无,中楼层 (共6层),24,南,,宝山,杨行,,525,3室2厅1厨2卫,34413
100.86㎡,钢混结构,板楼,新梅绿岛苑,精装,无,高楼层 (共6层),29,南 北,,宝山,共康,,520,3室2厅1厨1卫,51557
66.36㎡,砖混结构,板楼,淞南老五村,精装,无,高楼层 (共6层),34,南 北,,宝山,淞南,,251,2室1厅1厨1卫,37824
56.48㎡,砖混结构,板楼,宝林六村,精装,无,高楼层 (共6层),114,南,,宝山,淞宝,,182,2室1厅1厨1卫,32224
67.53㎡,钢混结构,板楼,嘉骏花苑,精装,无,高楼层 (共6层),83,南,,宝山,高境,,358,2室2厅1厨1卫,53014
59.83㎡,砖混结构,板楼,通河八村,简装,无,高楼层 (共6层),52,南,,宝山,通河,,230,2室2厅1厨1卫,38443
51.01㎡,砖混结构,板楼,共富一村,简装,无,高楼层 (共6层),57,南,,宝山,共富,,178,1室1厅1厨1卫,34896
49.75㎡,钢混结构,板楼,和欣国际花园,简装,有,高楼层 (共18层),35,南,,宝山,共康,,345,1室1厅1厨1卫,69347
98㎡,钢混结构,板楼,中国铁建青秀城,毛坯,暂无数据,中楼层 (共8层),8,南 北,,宝山,顾村,,420,3室2厅1厨1卫,42858
63.32㎡,砖混结构,板楼,共富二村,精装,无,低楼层 (共6层),36,南,,宝山,共富,,250,2室1厅1厨1卫,39482
94.18㎡,砖混结构,板楼,共富二村,简装,无,中楼层 (共6层),25,南,,宝山,共富,,370,3室2厅1厨1卫,39287
97.09㎡,钢混结构,板楼,美兰湖颐景园,精装,无,高楼层 (共5层),17,南 北,,宝山,罗店,,346,2室2厅1厨1卫,35638
99.64㎡,钢混结构,板楼,和欣国际花园,精装,有,高楼层 (共17层),28,南 北,,宝山,共康,,620,2室2厅1厨1卫,62225
79.5㎡,钢混结构,板楼,美罗家园佳翔苑,毛坯,暂无数据,低楼层 (共18层),13,南,,宝山,罗店,,220,2室1厅1厨1卫,27673
110.81㎡,钢混结构,板楼,城投世纪名城,毛坯,无,中楼层 (共6层),22,南,,宝山,张庙,,530,3室2厅1厨1卫,47830
54.08㎡,钢混结构,板楼,菊泉新城(陆翔路698弄),精装,无,低楼层 (共5层),25,南,,宝山,顾村,,235,2室1厅1厨1卫,43455
105㎡,钢混结构,板楼,大华朗香花园(二期),精装,有,低楼层 (共14层),8,南 北,,宝山,上大,,580,2室2厅1厨1卫,55239
78.79㎡,钢混结构,板楼,中国铁建青秀城,精装,暂无数据,低楼层 (共16层),21,南,,宝山,顾村,,310,2室2厅1厨1卫,39346
71.99㎡,钢混结构,板楼,金地艺境(宝山),精装,有,高楼层 (共33层),32,南 北,,宝山,上大,,268,2室1厅1厨1卫,37228
71.28㎡,未知结构,暂无数据,共康雅苑,简装,有,中楼层 (共8层),8,南,,宝山,共康,,340,2室1厅1厨1卫,47700
61.21㎡,砖混结构,板楼,乾溪三村,简装,无,中楼层 (共6层),5,南,,宝山,上大,,263,2室1厅1厨1卫,42967
100.76㎡,钢混结构,板楼,绿地海域笙晖(公寓),毛坯,有,低楼层 (共17层),66,南,,宝山,杨行,,365,3室2厅1厨1卫,36225
96.06㎡,钢混结构,板楼,圣卡洛铂庭,简装,有,高楼层 (共14层),49,南 北,,宝山,顾村,,320,2室2厅1厨1卫,33313
42.07㎡,砖混结构,板楼,淞南五村,精装,无,高楼层 (共6层),45,南,,宝山,淞南,,188,1室1厅1厨1卫,44688
52.76㎡,钢混结构,板楼,新顾村大家园D区,毛坯,无,高楼层 (共6层),49,南,,宝山,顾村,,215,2室1厅1厨1卫,40751
68.22㎡,砖混结构,板楼,祁连三村,毛坯,无,中楼层 (共6层),20,南,,宝山,上大,,280,2室1厅1厨1卫,41044
89.24㎡,钢混结构,板楼,宝华北岸郡庭(公寓),简装,有,低楼层 (共24层),75,南,,宝山,月浦,,210,3室2厅1厨1卫,23533
160.1㎡,钢混结构,板楼,三湘海尚城(公寓),精装,有,低楼层 (共18层),34,南,,宝山,淞南,,710,4室2厅1厨2卫,44348
92.86㎡,钢混结构,板楼,瑞丰园,简装,无,低楼层 (共6层),30,南,,宝山,上大,,390,2室2厅1厨1卫,41999
115㎡,钢混结构,板楼,梧桐城邦(一期),简装,有,中楼层 (共14层),133,东南 南,,宝山,大华,,590,3室2厅1厨1卫,51305
70.81㎡,钢混结构,板楼,菊泉新城(陆翔路358弄),毛坯,无,中楼层 (共6层),38,南 北,,宝山,顾村,,313,2室1厅1厨1卫,44203
51.19㎡,砖混结构,板楼,宝林六村,简装,无,高楼层 (共6层),84,南 北,,宝山,淞宝,,175,2室1厅1厨1卫,34187
88㎡,钢混结构,板楼,保利叶语(二期)(公寓),精装,有,中楼层 (共17层),62,南,,宝山,顾村,,460,2室2厅1厨1卫,52273
142.86㎡,钢混结构,板楼,美兰湖岭域,简装,有,低楼层 (共6层),35,南,,宝山,罗店,,385,3室2厅1厨1卫,26950
51.13㎡,砖混结构,板楼,海滨四村,简装,无,中楼层 (共6层),35,南,,宝山,淞宝,,180,2室1厅1厨1卫,35205
90.33㎡,钢混结构,板楼,美兰湖岭域,精装,有,中楼层 (共6层),60,南,,宝山,罗店,,385,3室2厅1厨1卫,42622
99㎡,钢混结构,板楼,华能城市花园,精装,无,高楼层 (共6层),24,南,,宝山,淞宝,,515,2室2厅1厨1卫,52021
42.66㎡,砖混结构,板楼,永清新村,简装,无,高楼层 (共6层),106,南,,宝山,淞宝,,165,1室1厅1厨1卫,38678
88.15㎡,钢混结构,板楼,保利叶上海(一期),毛坯,有,高楼层 (共26层),37,南,,宝山,顾村,,440,3室2厅1厨1卫,49915
55.04㎡,砖混结构,板楼,呼玛一村,精装,无,高楼层 (共6层),12,南 北,,宝山,张庙,,215,2室1厅1厨1卫,39063
123.8㎡,钢混结构,板楼,保利叶语(二期)(公寓),精装,有,中楼层 (共17层),7,东,,宝山,顾村,,650,4室2厅1厨2卫,52505
81.27㎡,钢混结构,板楼,中国铁建青秀城,毛坯,暂无数据,低楼层 (共11层),44,南 北,,宝山,顾村,,300,2室2厅1厨1卫,36914
75.72㎡,砖混结构,板楼,共富一村,简装,无,高楼层 (共6层),19,南,,宝山,共富,,288,2室1厅1厨1卫,38035
99.83㎡,钢混结构,板楼,同济城市阳光,精装,有,中楼层 (共14层),15,南,,宝山,大场镇,,500,3室2厅1厨1卫,50086
47.22㎡,砖混结构,板楼,淞南新新五村,毛坯,无,低楼层 (共6层),11,南,,宝山,淞南,,215,1室1厅1厨1卫,45532
48.01㎡,砖混结构,板楼,泗塘五村,毛坯,无,低楼层 (共6层),30,南,,宝山,张庙,,175,2室1厅1厨1卫,36451
57.18㎡,砖混结构,板楼,祁连二村,简装,无,低楼层 (共6层),17,南,,宝山,上大,,228,2室1厅1厨1卫,39875
51.41㎡,钢混结构,板楼,菊泉新城(陆翔路358弄),精装,无,中楼层 (共5层),34,南,,宝山,顾村,,205,1室1厅1厨1卫,39876
60.94㎡,砖混结构,板楼,祁连一村,简装,无,低楼层 (共6层),9,南,,宝山,上大,,268,3室1厅1厨1卫,43978
41.81㎡,砖混结构,板楼,呼玛四村,精装,无,高楼层 (共6层),37,南,,宝山,张庙,,170,1室1厅1厨1卫,40661
