Area,CompName,Decoration,Elevator,Floor,Focus,Orientation,Pubdate,Region1,Region2,Remarks,TotlePrice,Type,UnitPrice
54.13㎡,呼玛五村,精装,无,低楼层 (共6层),8,南,,宝山,张庙,,268,2室1厅1厨1卫,49511
,,,,,,,,,,,,,
76.2㎡,采菊苑,精装,有,高楼层 (共11层),20,南 北,,宝山,顾村,,328,2室2厅1厨1卫,43045
,,,,,,,,,,,,,
76.84㎡,文宝苑,精装,有,高楼层 (共11层),21,南,,宝山,顾村,,365,2室2厅1厨1卫,47502
,,,,,,,,,,,,,
75.28㎡,康桥水都(公寓),简装,有,低楼层 (共11层),38,南 北,,宝山,杨行,,315,2室2厅1厨1卫,41844
,,,,,,,,,,,,,
139㎡,三花现代城(二期香梅苑),精装,有,低楼层 (共17层),16,南 北,,宝山,高境,,752,3室2厅1厨2卫,54101
,,,,,,,,,,,,,
56.95㎡,环镇北路400弄,简装,无,高楼层 (共6层),20,南,,宝山,大场镇,,215,2室1厅1厨1卫,37753
,,,,,,,,,,,,,
79.75㎡,中怡家园,简装,有,中楼层 (共24层),4,南,,宝山,顾村,,290,2室1厅1厨1卫,36364
,,,,,,,,,,,,,
61.33㎡,海尚明城,精装,有,高楼层 (共11层),24,南,,宝山,杨行,,230,1室1厅1厨1卫,37503
,,,,,,,,,,,,,
68.52㎡,万业紫辰苑,精装,有,中楼层 (共12层),20,南,,宝山,杨行,,260,2室1厅1厨1卫,37946
,,,,,,,,,,,,,
92.03㎡,馨佳园(潘广路1765弄),精装,有,中楼层 (共13层),7,南 北,,宝山,顾村,,385,2室2厅1厨1卫,41835
,,,,,,,,,,,,,
80.79㎡,菊泉新城(菊泉街39弄),精装,有,高楼层 (共14层),16,西南,,宝山,顾村,,300,2室2厅1厨1卫,37134
,,,,,,,,,,,,,
86.17㎡,宝沁苑,毛坯,有,中楼层 (共18层),8,南,,宝山,顾村,,310,2室2厅1厨1卫,35976
,,,,,,,,,,,,,
81㎡,绿地海域笙晖(公寓),毛坯,有,中楼层 (共14层),20,南 北,,宝山,杨行,,350,2室2厅1厨1卫,43210
,,,,,,,,,,,,,
31.8㎡,宝钢六村,简装,无,低楼层 (共6层),27,南,,宝山,淞宝,,135,1室1厅1厨1卫,42453
,,,,,,,,,,,,,
34.72㎡,宝钢二村,简装,无,高楼层 (共6层),11,南,,宝山,淞宝,,146,1室1厅1厨1卫,42051
,,,,,,,,,,,,,
58.38㎡,采菊苑,毛坯,有,中楼层 (共11层),20,南,,宝山,顾村,,245,1室1厅1厨1卫,41967
,,,,,,,,,,,,,
91.82㎡,宝山八村,简装,有,中楼层 (共28层),17,南 北,,宝山,淞宝,,390,2室2厅1厨1卫,42475
,,,,,,,,,,,,,
73.47㎡,馨佳园(菊泉街1280弄),精装,有,低楼层 (共18层),25,南 北,,宝山,顾村,,270,2室1厅1厨1卫,36750
,,,,,,,,,,,,,
89.43㎡,美兰湖中华园,毛坯,有,高楼层 (共6层),88,南,,宝山,罗店,,385,3室2厅1厨1卫,43051
,,,,,,,,,,,,,
90.24㎡,新天地荻泾花园,毛坯,有,高楼层 (共18层),5,南 北,,宝山,顾村,,350,2室2厅1厨1卫,38786
,,,,,,,,,,,,,
38.98㎡,二纺老工房,简装,无,中楼层 (共7层),5,南,,宝山,淞宝,,136,1室1厅1厨1卫,34890
,,,,,,,,,,,,,
66.42㎡,海江二村,简装,无,高楼层 (共6层),0,南,,宝山,淞宝,,260,2室1厅1厨1卫,39145
,,,,,,,,,,,,,
78.17㎡,祁连二村,简装,无,高楼层 (共6层),22,南 北,,宝山,上大,,298,3室1厅1厨1卫,38123
,,,,,,,,,,,,,
49.72㎡,泰和路710弄,简装,无,高楼层 (共6层),126,南,,宝山,淞宝,,158,2室0厅1厨1卫,31778
,,,,,,,,,,,,,
68.12㎡,宝山六村,毛坯,无,低楼层 (共6层),10,南,,宝山,淞宝,,335,2室1厅1厨1卫,49178
,,,,,,,,,,,,,
54.83㎡,环镇北路323弄,简装,无,高楼层 (共6层),0,南,,宝山,上大,,220,1室1厅1厨1卫,40125
,,,,,,,,,,,,,
88.15㎡,保利叶上海(一期),毛坯,有,高楼层 (共26层),37,南,,宝山,顾村,,440,3室2厅1厨1卫,49915
,,,,,,,,,,,,,
64.6㎡,共和小区,简装,无,高楼层 (共6层),2,南,,宝山,张庙,,295,2室1厅1厨1卫,45666
,,,,,,,,,,,,,
61.9㎡,长宏新苑,简装,无,高楼层 (共6层),11,南,,宝山,淞南,,295,2室1厅1厨1卫,47658
,,,,,,,,,,,,,
55.25㎡,环镇北路400弄,简装,无,低楼层 (共6层),3,南,,宝山,大场镇,,232,2室1厅1厨1卫,41991
,,,,,,,,,,,,,
67.23㎡,淞南七村,精装,无,高楼层 (共6层),12,南,,宝山,淞南,,270,2室1厅1厨1卫,40161
,,,,,,,,,,,,,
42.22㎡,呼玛二村,精装,无,高楼层 (共6层),3,南,,宝山,张庙,,200,1室1厅1厨1卫,47371
,,,,,,,,,,,,,
83.53㎡,远景佳苑二期,精装,无,低楼层 (共6层),46,南,,宝山,大华,,499,2室2厅1厨1卫,59740
,,,,,,,,,,,,,
72.73㎡,杨泰三村,精装,无,高楼层 (共6层),64,南,,宝山,杨行,,224,2室1厅1厨1卫,30799
,,,,,,,,,,,,,
72.3㎡,馨佳园(菊泉街1280弄),毛坯,有,中楼层 (共11层),4,南 北,,宝山,顾村,,290,2室1厅1厨1卫,40111
,,,,,,,,,,,,,
83.49㎡,共富三村,简装,无,高楼层 (共6层),39,南 北,,宝山,共富,,290,2室2厅1厨1卫,34735
,,,,,,,,,,,,,
83.78㎡,高境一村,简装,无,高楼层 (共7层),34,南,,宝山,高境,,365,3室1厅1厨1卫,43567
,,,,,,,,,,,,,
46.77㎡,美岸栖庭(公寓),毛坯,有,高楼层 (共18层),45,南,,宝山,高境,,248,1室1厅1厨1卫,53026
,,,,,,,,,,,,,
87.37㎡,铂金华府,精装,无,中楼层 (共6层),100,南 北,,宝山,大华,,630,2室2厅1厨1卫,72108
,,,,,,,,,,,,,
75.78㎡,馨佳园(菊盛路851弄),毛坯,有,低楼层 (共18层),18,南 北,,宝山,顾村,,298,2室2厅1厨1卫,39325
,,,,,,,,,,,,,
52.85㎡,馨佳园(菊泉街1280弄),毛坯,有,中楼层 (共11层),7,南,,宝山,顾村,,230,1室1厅1厨1卫,43520
,,,,,,,,,,,,,
94.56㎡,美岸栖庭(公寓),精装,有,高楼层 (共18层),4,南,,宝山,高境,,580,2室2厅1厨1卫,61337
,,,,,,,,,,,,,
52.79㎡,呼玛二村,精装,无,高楼层 (共6层),26,南,,宝山,张庙,,223,2室1厅1厨1卫,42243
,,,,,,,,,,,,,
125㎡,保利叶之林(一期),精装,有,中楼层 (共13层),16,南 北,,宝山,上大,,680,3室2厅1厨2卫,54400
,,,,,,,,,,,,,
96㎡,通河八村,精装,无,中楼层 (共6层),5,南,,宝山,通河,,460,2室2厅1厨1卫,47917
,,,,,,,,,,,,,
60.5㎡,淞南老五村,简装,无,中楼层 (共6层),10,南 北,,宝山,淞南,,260,2室1厅1厨1卫,42976
,,,,,,,,,,,,,
88.33㎡,保利叶上海(一期),精装,有,低楼层 (共24层),35,南,,宝山,顾村,,390,3室2厅1厨1卫,44153
,,,,,,,,,,,,,
73.68㎡,高境二村,简装,无,高楼层 (共6层),59,南,,宝山,高境,,325,2室1厅1厨1卫,44110
,,,,,,,,,,,,,
54.83㎡,文宝苑,简装,有,低楼层 (共11层),46,南,,宝山,顾村,,238,2室1厅1厨1卫,43407
,,,,,,,,,,,,,
89.32㎡,荣域飘鹰锦和花园(公寓),毛坯,有,低楼层 (共14层),28,南,,宝山,杨行,,360,2室2厅1厨1卫,40305
,,,,,,,,,,,,,
42.55㎡,淞南六村,简装,无,高楼层 (共6层),10,南,,宝山,淞南,,186,1室1厅1厨1卫,43714
,,,,,,,,,,,,,
99.74㎡,采菊苑,毛坯,有,中楼层 (共11层),96,南,,宝山,顾村,,405,3室2厅1厨1卫,40606
,,,,,,,,,,,,,
63.16㎡,共富一村,精装,无,中楼层 (共6层),31,南,,宝山,共富,,250,2室1厅1厨1卫,39583
,,,,,,,,,,,,,
52.4㎡,泰和新城(泰和西路3493弄),精装,无,低楼层 (共6层),12,南 北,,宝山,顾村,,180,1室1厅1厨1卫,34352
,,,,,,,,,,,,,
71㎡,罗南一村,精装,无,中楼层 (共6层),34,南,,宝山,罗店,,208,3室1厅1厨1卫,29296
,,,,,,,,,,,,,
88.32㎡,保利叶上海(一期),毛坯,有,低楼层 (共27层),7,南 北,,宝山,顾村,,400,3室2厅1厨1卫,45290
,,,,,,,,,,,,,
97.73㎡,远洋7号,精装,有,高楼层 (共11层),43,南,,宝山,罗店,,375,3室2厅1厨1卫,38372
,,,,,,,,,,,,,
59.96㎡,海尚明城,精装,有,低楼层 (共11层),9,南,,宝山,杨行,,230,1室2厅1厨1卫,38359
,,,,,,,,,,,,,
75.43㎡,杨泰二村,简装,无,高楼层 (共6层),1,南,,宝山,杨行,,249,2室1厅1厨1卫,33011
,,,,,,,,,,,,,
41.46㎡,乐业一村,简装,无,高楼层 (共6层),18,南,,宝山,月浦,,133,1室1厅1厨1卫,32080
,,,,,,,,,,,,,
50.48㎡,宝钢八村,精装,无,高楼层 (共5层),14,南 北,,宝山,淞宝,,190,2室1厅1厨1卫,37639
,,,,,,,,,,,,,
62.21㎡,淞南九村,简装,无,高楼层 (共6层),93,南 北,,宝山,淞南,,230,2室1厅1厨1卫,36972
,,,,,,,,,,,,,
74.37㎡,成亿宝盛家苑,精装,无,高楼层 (共6层),44,南,,宝山,顾村,,275,2室2厅1厨1卫,36978
,,,,,,,,,,,,,
76.39㎡,共富二村,简装,无,中楼层 (共6层),43,南,,宝山,共富,,310,2室2厅1厨1卫,40582
,,,,,,,,,,,,,
125.67㎡,经纬学府涵青花园(二期),精装,有,低楼层 (共15层),25,南,,宝山,上大,,580,3室2厅1厨2卫,46153
,,,,,,,,,,,,,
97.39㎡,中环一号(一期),毛坯,有,低楼层 (共14层),413,南,,宝山,大华,,462,2室2厅1厨1卫,47439
,,,,,,,,,,,,,
94.42㎡,康泰新城,简装,无,低楼层 (共6层),17,南 北,,宝山,大华,,450,2室2厅1厨1卫,47660
,,,,,,,,,,,,,
61.06㎡,大华二村,简装,无,低楼层 (共6层),82,南,,宝山,大华,,305,2室1厅1厨1卫,49951
,,,,,,,,,,,,,
93.12㎡,锦秋花园(公寓),精装,有,高楼层 (共6层),74,南 北,,宝山,上大,,468,2室1厅1厨1卫,50258
,,,,,,,,,,,,,
74㎡,古北菊翔苑(菊联路233弄),精装,有,中楼层 (共8层),119,南 北,,宝山,顾村,,310,2室1厅1厨1卫,41892
,,,,,,,,,,,,,
107.09㎡,锦秋花园(公寓),精装,有,低楼层 (共16层),29,南 北,,宝山,上大,,478,2室2厅1厨1卫,44636
,,,,,,,,,,,,,
73.31㎡,菊泉新城(菊盛路186弄),精装,有,低楼层 (共14层),245,南 北,,宝山,顾村,,255,2室2厅1厨1卫,34784
,,,,,,,,,,,,,
74.52㎡,馨佳园(菊泉街1280弄),毛坯,有,高楼层 (共11层),58,南,,宝山,顾村,,275,2室1厅1厨1卫,36903
,,,,,,,,,,,,,
76.49㎡,菊泉新城(陆翔路698弄),精装,无,中楼层 (共5层),36,南,,宝山,顾村,,270,2室2厅1厨1卫,35299
,,,,,,,,,,,,,
58.45㎡,吉浦路615弄,简装,无,中楼层 (共6层),31,南,,宝山,高境,,260,2室1厅1厨1卫,44483
,,,,,,,,,,,,,
44.34㎡,通河二村,简装,无,高楼层 (共6层),35,南,,宝山,通河,,170,1室1厅1厨1卫,38341
,,,,,,,,,,,,,
56.75㎡,永清新村,毛坯,无,中楼层 (共6层),8,南,,宝山,淞宝,,219,2室1厅1厨1卫,38591
,,,,,,,,,,,,,
128.44㎡,新天地荻泾花园,精装,有,低楼层 (共7层),31,南,,宝山,顾村,,440,3室2厅1厨2卫,34258
,,,,,,,,,,,,,
64.44㎡,北华苑,简装,无,高楼层 (共6层),17,南,,宝山,大华,,318,2室1厅1厨1卫,49349
,,,,,,,,,,,,,
85.4㎡,丰翔新城,精装,有,中楼层 (共31层),78,南,,宝山,上大,,282,2室2厅1厨1卫,33022
,,,,,,,,,,,,,
89.63㎡,世纪非凡怡园,简装,无,中楼层 (共6层),26,南 北,,宝山,顾村,,325,3室2厅1厨1卫,36261
,,,,,,,,,,,,,
67.48㎡,中环国际公寓(二期),精装,有,高楼层 (共17层),98,南 北,,宝山,共康,,380,2室1厅1厨1卫,56313
,,,,,,,,,,,,,
60.01㎡,乾溪新村,简装,无,中楼层 (共6层),88,西南,,宝山,大场镇,,245,2室1厅1厨1卫,40827
,,,,,,,,,,,,,
53.59㎡,天馨花园(公寓),精装,无,低楼层 (共6层),123,南,,宝山,杨行,,208,1室1厅1厨1卫,38814
,,,,,,,,,,,,,
49.98㎡,宝钢十村,精装,无,低楼层 (共6层),6,南,,宝山,淞宝,,240,2室1厅1厨1卫,48020
,,,,,,,,,,,,,
65.08㎡,月浦八村,精装,无,中楼层 (共6层),4,南,,宝山,月浦,,220,2室2厅1厨1卫,33805
,,,,,,,,,,,,,
147.27㎡,保利叶之林(一期),毛坯,有,中楼层 (共14层),53,南 北,,宝山,上大,,740,4室2厅1厨2卫,50248
,,,,,,,,,,,,,
190.84㎡,美兰湖花园,未知,"
                              ",低楼层 (共3层),48,精装,,宝山,罗店,,730,4室2厅1厨4卫,38252
,,,,,,,,,,,,,
91.72㎡,学林苑,精装,无,高楼层 (共6层),84,南,,宝山,上大,,410,2室2厅1厨1卫,44702
,,,,,,,,,,,,,
83.5㎡,淞南十村,精装,无,中楼层 (共6层),30,南,,宝山,淞南,,360,3室1厅1厨1卫,43114
,,,,,,,,,,,,,
57.1㎡,罗南一村,毛坯,无,中楼层 (共6层),19,南,,宝山,罗店,,165,2室1厅1厨1卫,28897
,,,,,,,,,,,,,
64.48㎡,共富一村,简装,无,中楼层 (共6层),93,南,,宝山,共富,,245,2室1厅1厨1卫,37997
,,,,,,,,,,,,,
56.82㎡,聚丰景都,精装,无,高楼层 (共6层),65,南 北,,宝山,上大,,325,3室2厅1厨1卫,57199
,,,,,,,,,,,,,
76.27㎡,文宝苑,毛坯,有,中楼层 (共11层),9,南,,宝山,顾村,,358,2室2厅1厨1卫,46939
,,,,,,,,,,,,,
58.9㎡,文华苑(宝山),精装,无,中楼层 (共6层),29,南,,宝山,大华,,312,1室1厅1厨1卫,52972
,,,,,,,,,,,,,
35.14㎡,海滨新村,简装,无,高楼层 (共6层),26,南,,宝山,淞宝,,126,1室0厅1厨1卫,35857
,,,,,,,,,,,,,
80.07㎡,嘉骏花苑,精装,有,低楼层 (共16层),78,南,,宝山,高境,,380,2室1厅1厨1卫,47459
,,,,,,,,,,,,,
44.25㎡,月浦五村,简装,无,低楼层 (共6层),45,南,,宝山,月浦,,135,2室1厅1厨1卫,30509
,,,,,,,,,,,,,
43.36㎡,德都路165弄,简装,无,低楼层 (共6层),25,南,,宝山,月浦,,140,1室1厅1厨1卫,32288
,,,,,,,,,,,,,
71.88㎡,大华一村,精装,无,高楼层 (共6层),71,南,,宝山,大华,,350,2室1厅1厨1卫,48693
,,,,,,,,,,,,,
61.98㎡,锦秋花园(公寓),精装,无,中楼层 (共6层),47,南 北,,宝山,上大,,332,1室2厅1厨1卫,53566
,,,,,,,,,,,,,
103.74㎡,远洋香奈,简装,有,高楼层 (共18层),9,南,,宝山,杨行,,430,3室2厅1厨1卫,41450
,,,,,,,,,,,,,
73.14㎡,古北菊翔苑(菊联路233弄),精装,无,高楼层 (共6层),40,南 北,,宝山,顾村,,305,2室1厅1厨1卫,41701
,,,,,,,,,,,,,
76.8㎡,淞南新新五村,精装,无,高楼层 (共6层),19,南,,宝山,淞南,,318,2室1厅1厨1卫,41407
,,,,,,,,,,,,,
87.21㎡,保利叶上海(二期),精装,有,低楼层 (共30层),5,南 北,,宝山,顾村,,445,3室2厅1厨2卫,51027
,,,,,,,,,,,,,
123.42㎡,保利叶语(二期)(公寓),简装,有,中楼层 (共17层),33,西,,宝山,顾村,,615,4室2厅1厨2卫,49830
,,,,,,,,,,,,,
92.14㎡,世纪非凡怡园,精装,无,高楼层 (共6层),9,南,,宝山,顾村,,350,3室2厅1厨1卫,37986
,,,,,,,,,,,,,
58.81㎡,大华二村,简装,无,高楼层 (共6层),6,南,,宝山,大华,,296,2室1厅1厨1卫,50332
,,,,,,,,,,,,,
71.2㎡,中环一号(五期),精装,有,高楼层 (共18层),107,南,,宝山,大华,,399,1室2厅1厨1卫,56040
,,,,,,,,,,,,,
49.7㎡,共富三村,简装,无,高楼层 (共6层),0,南,,宝山,共富,,192,1室1厅1厨1卫,38632
,,,,,,,,,,,,,
50.93㎡,淞南老五村,简装,无,高楼层 (共6层),12,南 北,,宝山,淞南,,193,1室1厅1厨1卫,37896
,,,,,,,,,,,,,
99.41㎡,东方丽都,精装,无,高楼层 (共6层),25,南 北,,宝山,杨行,,380,3室2厅1厨1卫,38226
,,,,,,,,,,,,,
64.21㎡,荣域飘鹰锦和花园(公寓),毛坯,有,高楼层 (共14层),40,南,,宝山,杨行,,265,1室1厅1厨1卫,41271
,,,,,,,,,,,,,
55.07㎡,通河二村,毛坯,无,高楼层 (共6层),26,南,,宝山,通河,,225,2室1厅1厨1卫,40858
,,,,,,,,,,,,,
87.69㎡,万科四季花城,精装,有,中楼层 (共11层),55,南,,宝山,杨行,,380,3室2厅1厨1卫,43335
,,,,,,,,,,,,,
67.23㎡,淞南七村,简装,无,中楼层 (共6层),56,南,,宝山,淞南,,275,2室1厅1厨1卫,40905
,,,,,,,,,,,,,
87.08㎡,经纬观澜弘郡家园(三期),精装,有,高楼层 (共14层),9,南 北,,宝山,上大,,480,2室2厅1厨1卫,55122
,,,,,,,,,,,,,
64.59㎡,梧桐城邦(一期),精装,无,中楼层 (共5层),6,西,,宝山,大华,,360,2室1厅1厨1卫,55737
,,,,,,,,,,,,,
56.27㎡,三门路485弄,简装,无,高楼层 (共6层),22,南,,宝山,高境,,272,2室1厅1厨1卫,48339
,,,,,,,,,,,,,
75.29㎡,葑润华庭,简装,无,低楼层 (共6层),107,南 北,,宝山,上大,,330,2室1厅1厨1卫,43831
,,,,,,,,,,,,,
79.02㎡,馨佳园(韶山路418弄),精装,无,中楼层 (共6层),155,南 北,,宝山,顾村,,272,2室1厅1厨1卫,34422
,,,,,,,,,,,,,
70.31㎡,万业紫辰苑,精装,有,低楼层 (共28层),15,南,,宝山,杨行,,310,2室2厅1厨1卫,44091
,,,,,,,,,,,,,
99.77㎡,同济城市阳光,精装,有,中楼层 (共14层),19,南,,宝山,大场镇,,490,3室2厅1厨1卫,49113
,,,,,,,,,,,,,
89.2㎡,三花现代城(二期香梅苑),精装,有,低楼层 (共17层),13,南,,宝山,高境,,530,2室2厅1厨1卫,59418
,,,,,,,,,,,,,
75.97㎡,新梅淞南苑,毛坯,无,高楼层 (共6层),22,南 北,,宝山,淞南,,370,2室1厅1厨1卫,48704
,,,,,,,,,,,,,
56.27㎡,成亿宝盛家苑,简装,无,低楼层 (共6层),52,南 北,,宝山,顾村,,218,1室1厅1厨1卫,38742
,,,,,,,,,,,,,
136㎡,香逸湾,毛坯,有,中楼层 (共13层),38,南 北,,宝山,杨行,,550,4室2厅1厨2卫,40442
,,,,,,,,,,,,,
54.63㎡,乾溪新村,简装,无,高楼层 (共6层),48,南 北,,宝山,大场镇,,217,2室1厅1厨1卫,39722
,,,,,,,,,,,,,
60.93㎡,淞南三村,简装,无,中楼层 (共6层),16,南,,宝山,淞南,,267,2室1厅1厨1卫,43821
,,,,,,,,,,,,,
80.7㎡,同济城市阳光,精装,有,中楼层 (共14层),10,南,,宝山,大场镇,,420,2室2厅1厨1卫,52045
,,,,,,,,,,,,,
121.42㎡,慧华苑,精装,无,高楼层 (共6层),70,南,,宝山,上大,,437,3室2厅1厨2卫,35991
,,,,,,,,,,,,,
43.6㎡,永清新村,简装,无,高楼层 (共6层),3,南,,宝山,淞宝,,160,1室1厅1厨1卫,36698
,,,,,,,,,,,,,
86.35㎡,大华一村,简装,无,高楼层 (共6层),63,南,,宝山,大华,,395,3室1厅1厨1卫,45745
,,,,,,,,,,,,,
62.54㎡,殷高小区,简装,无,高楼层 (共6层),66,南,,宝山,高境,,265,2室1厅1厨1卫,42373
,,,,,,,,,,,,,
62.15㎡,共康五村,简装,无,低楼层 (共6层),51,南,,宝山,共康,,290,2室1厅1厨1卫,46662
,,,,,,,,,,,,,
81.68㎡,保利叶上海(一期),精装,有,中楼层 (共26层),156,南,,宝山,顾村,,355,2室2厅1厨1卫,43463
,,,,,,,,,,,,,
44.63㎡,宝钢二村,精装,无,高楼层 (共5层),1,南,,宝山,淞宝,,198,2室0厅1厨1卫,44365
,,,,,,,,,,,,,
149.23㎡,铂金华府,简装,无,低楼层 (共6层),5,南 北,,宝山,大华,,750,3室2厅1厨2卫,50258
,,,,,,,,,,,,,
77.9㎡,馨佳园(菊泉街1346弄),精装,有,中楼层 (共24层),14,南,,宝山,顾村,,279,2室2厅1厨1卫,35816
,,,,,,,,,,,,,
106.16㎡,同济城市阳光,精装,有,高楼层 (共18层),12,南,,宝山,大场镇,,482,3室2厅1厨1卫,45404
,,,,,,,,,,,,,
130.81㎡,文华苑(宝山),精装,无,低楼层 (共6层),3,南,,宝山,大华,,680,3室2厅1厨2卫,51984
,,,,,,,,,,,,,
70.07㎡,万业紫辰苑,精装,有,低楼层 (共32层),114,南,,宝山,杨行,,290,2室2厅1厨1卫,41388
,,,,,,,,,,,,,
90.26㎡,宝宸怡景园,精装,有,高楼层 (共14层),104,南,,宝山,共康,,580,3室2厅1厨1卫,64259
,,,,,,,,,,,,,
100.9㎡,绿地海域笙晖(别墅),未知,"
                              ",低楼层 (共3层),263,毛坯,,宝山,杨行,,468,2室2厅1厨2卫,46383
,,,,,,,,,,,,,
57㎡,新顾村大家园C区,简装,无,高楼层 (共6层),46,南 北,,宝山,顾村,,248,1室1厅1厨1卫,43509
,,,,,,,,,,,,,
116.93㎡,枫庭丽苑,精装,有,低楼层 (共11层),26,南,,宝山,大华,,616,2室2厅1厨2卫,52682
,,,,,,,,,,,,,
73.66㎡,杨泰二村,精装,无,高楼层 (共6层),69,南,,宝山,杨行,,255,2室1厅1厨1卫,34619
,,,,,,,,,,,,,
51㎡,世纪非凡怡园,简装,有,低楼层 (共12层),12,南,,宝山,顾村,,205,1室1厅1厨1卫,40197
,,,,,,,,,,,,,
47.97㎡,海滨三村,简装,无,低楼层 (共5层),2,南 北,,宝山,淞宝,,197,2室0厅1厨1卫,41068
,,,,,,,,,,,,,
41.78㎡,通河六村,精装,无,中楼层 (共6层),41,南,,宝山,通河,,185,1室1厅1厨1卫,44280
,,,,,,,,,,,,,
57.18㎡,庆安一村,精装,无,高楼层 (共6层),27,南,,宝山,月浦,,192,2室1厅1厨1卫,33579
,,,,,,,,,,,,,
47.6㎡,通河七村,精装,无,高楼层 (共6层),21,南,,宝山,通河,,178,1室1厅1厨1卫,37395
,,,,,,,,,,,,,
126.35㎡,康桥水都(公寓),简装,无,高楼层 (共6层),22,南,,宝山,杨行,,415,3室2厅1厨1卫,32846
,,,,,,,,,,,,,
49.76㎡,海滨三村,简装,无,中楼层 (共5层),4,南 北,,宝山,淞宝,,188,2室0厅1厨1卫,37782
,,,,,,,,,,,,,
75.76㎡,新顾村大家园B区,精装,无,高楼层 (共6层),23,南,,宝山,顾村,,268,2室2厅1厨1卫,35375
,,,,,,,,,,,,,
88.08㎡,盛世宝邸(二期),精装,暂无数据,低楼层 (共16层),42,南,,宝山,淞南,,548,2室2厅1厨1卫,62217
,,,,,,,,,,,,,
58.33㎡,通河一村,简装,无,高楼层 (共6层),10,南,,宝山,张庙,,258,2室1厅1厨1卫,44232
,,,,,,,,,,,,,
51.95㎡,宝林一村,精装,无,低楼层 (共6层),13,南,,宝山,淞宝,,259,2室1厅1厨1卫,49856
,,,,,,,,,,,,,
89.48㎡,三花现代城(一期丹桂苑),精装,有,高楼层 (共16层),42,南,,宝山,高境,,530,2室2厅1厨1卫,59232
,,,,,,,,,,,,,
143.6㎡,康桥水都(公寓),精装,无,高楼层 (共6层),175,南,,宝山,杨行,,425,3室2厅1厨2卫,29597
,,,,,,,,,,,,,
38.59㎡,逸仙一村,精装,无,高楼层 (共6层),8,南,,宝山,高境,,173,1室1厅1厨1卫,44831
,,,,,,,,,,,,,
67.28㎡,高境一村,简装,无,高楼层 (共6层),29,南,,宝山,高境,,265,2室1厅2厨1卫,39388
,,,,,,,,,,,,,
58.82㎡,宝林六村,毛坯,无,高楼层 (共6层),84,南 北,,宝山,淞宝,,199,2室2厅1厨1卫,33833
,,,,,,,,,,,,,
89.93㎡,绿洲花园,精装,有,低楼层 (共12层),18,南 北,,宝山,顾村,,325,2室2厅1厨1卫,36140
,,,,,,,,,,,,,
86.76㎡,保利叶语(一期)(公寓),精装,有,中楼层 (共21层),32,南,,宝山,顾村,,460,2室2厅1厨1卫,53020
,,,,,,,,,,,,,
101.41㎡,四季绿城,精装,无,中楼层 (共6层),44,南 北,,宝山,高境,,526,2室2厅1厨1卫,51869
,,,,,,,,,,,,,
56.33㎡,乾溪新村,简装,无,中楼层 (共6层),63,南,,宝山,大场镇,,218,1室1厅1厨1卫,38701
,,,,,,,,,,,,,
47.28㎡,锦龙苑,简装,无,中楼层 (共6层),6,南 北,,宝山,上大,,199,1室1厅1厨1卫,42090
,,,,,,,,,,,,,
74.48㎡,共富一村,简装,无,低楼层 (共6层),23,南 北,,宝山,共富,,302,2室1厅1厨1卫,40548
,,,,,,,,,,,,,
100.17㎡,枫庭丽苑,精装,无,中楼层 (共6层),120,南,,宝山,大华,,545,2室2厅1厨2卫,54408
,,,,,,,,,,,,,
75.99㎡,新顾村大家园A区,简装,无,低楼层 (共6层),41,南,,宝山,顾村,,275,2室2厅1厨1卫,36189
,,,,,,,,,,,,,
98.83㎡,宝宸共和家园,精装,有,低楼层 (共18层),232,南,,宝山,共康,,520,2室2厅1厨1卫,52616
,,,,,,,,,,,,,
89.52㎡,四季绿城,精装,有,中楼层 (共11层),89,南,,宝山,高境,,485,2室2厅1厨1卫,54178
,,,,,,,,,,,,,
119.08㎡,和欣国际花园,简装,有,高楼层 (共18层),11,南,,宝山,共康,,730,3室2厅1厨2卫,61304
,,,,,,,,,,,,,
81.52㎡,复星花园(行知路50弄),简装,无,低楼层 (共6层),48,东南 南,,宝山,大华,,430,2室1厅1厨1卫,52748
,,,,,,,,,,,,,
85.81㎡,祁连一村,简装,无,高楼层 (共6层),70,南,,宝山,上大,,315,3室1厅1厨1卫,36710
,,,,,,,,,,,,,
60.53㎡,共富四村,简装,无,低楼层 (共6层),9,南 北,,宝山,共富,,263,2室1厅1厨1卫,43450
,,,,,,,,,,,,,
72.98㎡,丰翔新城,精装,有,低楼层 (共16层),69,南 北,,宝山,上大,,259,2室2厅1厨1卫,35490
,,,,,,,,,,,,,
67.01㎡,祁连二村,简装,无,高楼层 (共6层),55,南 北,,宝山,上大,,268,2室1厅1厨1卫,39995
,,,,,,,,,,,,,
88.54㎡,三花现代城(一期丹桂苑),精装,有,中楼层 (共14层),70,南 北,,宝山,高境,,540,2室2厅1厨1卫,60990
,,,,,,,,,,,,,
91.62㎡,美岸栖庭(公寓),精装,无,中楼层 (共6层),153,南 北,,宝山,高境,,510,2室2厅1厨1卫,55665
,,,,,,,,,,,,,
63.62㎡,共康五村,简装,无,低楼层 (共6层),58,南,,宝山,共康,,290,2室1厅1厨1卫,45584
,,,,,,,,,,,,,
72.53㎡,丰水宝邸(西苑),简装,有,中楼层 (共14层),76,南,,宝山,顾村,,265,2室2厅1厨1卫,36537
